MeterName,MeterCategory,MeterSubCategory,SKU,Offering,License,Version,Region,Rate
M64ls,Virtual Machines,MS Series,M64ls,Standard,BYOL,,AP East,5929.425
M64ls,Virtual Machines,MS Series Windows,M64ls,Standard,Windows,,AP East,8615.825
M64ls,Virtual Machines,MS Series,M64ls,Standard,BYOL,,AP Southeast,4743.54
M64ls,Virtual Machines,MS Series Windows,M64ls,Standard,Windows,,EU North,6536.8945
M64ls,Virtual Machines,MS Series,M64ls,Standard,BYOL,,US West 2,3952.95
M64ls,Virtual Machines,MS Series,M64ls,Standard,BYOL,,EU West,4743.54
M64ls,Virtual Machines,MS Series Windows,M64ls,Standard,Windows,,US West 2,6102.07
M64ls,Virtual Machines,MS Series Windows,M64ls,Standard,Windows,,AP Southeast,6892.66
M64ls,Virtual Machines,MS Series Windows,M64ls,Standard,Windows,,EU West,6892.66
M64ls,Virtual Machines,MS Series Windows,M64ls,Standard,Windows,,US East,6102.07
M64ls,Virtual Machines,MS Series,M64ls,Standard,BYOL,,US East,3952.95
M64ls,Virtual Machines,MS Series Windows,M64ls,Standard,Windows,,US East 2,6102.07
M64ls,Virtual Machines,MS Series,M64ls,Standard,BYOL,,US East 2,3952.95
M64ls,Virtual Machines,MS Series,M64ls,Standard,BYOL,,EU North,4387.7745
M64ms,Virtual Machines,MS Series Windows,M64ms,Standard,Windows,,US West 2,10687.93
M64ms,Virtual Machines,MS Series Windows,M64ms,Standard,Windows,,EU North,12280.79
M64ms,Virtual Machines,MS Series Windows,M64ms,Standard,Windows,,AP Southeast,14272.96
M64ms,Virtual Machines,MS Series,M64ms,Standard,BYOL,,AP Southeast,10941.970000000001
M64ms,Virtual Machines,MS Series,M64ms,Standard,BYOL,,AP East,13678.375
M64ms,Virtual Machines,MS Series Windows,M64ms,Standard,Windows,,AP East,17842.1125
M64ms,Virtual Machines,MS Series Windows,M64ms,Standard,Windows,,US East,10687.93
M64ms,Virtual Machines,MS Series Windows,M64ms,Standard,Windows,,US East 2,10687.93
M64ms,Virtual Machines,MS Series,M64ms,Standard,BYOL,,US East,7546.01
M64ms,Virtual Machines,MS Series Windows,M64ms,Standard,Windows,,EU West,13896.28
M64ms,Virtual Machines,MS Series,M64ms,Standard,BYOL,,EU West,10564.56
M64ms,Virtual Machines,MS Series,M64ms,Standard,BYOL,,EU North,9055.65
M64ms,Virtual Machines,MS Series,M64ms,Standard,BYOL,,US East 2,7546.01
M64ms,Virtual Machines,MS Series,M64ms,Standard,BYOL,,US West 2,7546.01
M64s,Virtual Machines,MS Series,M64s,Standard,BYOL,,AP Southeast,7059.1
M64s,Virtual Machines,MS Series Windows,M64s,Standard,Windows,,AP East,11511.1875
M64s,Virtual Machines,MS Series,M64s,Standard,BYOL,,AP East,8824.787499999999
M64s,Virtual Machines,MS Series Windows,M64s,Standard,Windows,,AP Southeast,9208.95
M64s,Virtual Machines,MS Series,M64s,Standard,BYOL,,US East,4868.37
M64s,Virtual Machines,MS Series Windows,M64s,Standard,Windows,,US East,7017.49
M64s,Virtual Machines,MS Series Windows,M64s,Standard,Windows,,EU North,7991.3099999999995
M64s,Virtual Machines,MS Series,M64s,Standard,BYOL,,US West 2,4868.37
M64s,Virtual Machines,MS Series Windows,M64s,Standard,Windows,,EU West,8965.130000000001
M64s,Virtual Machines,MS Series Windows,M64s,Standard,Windows,,US East 2,7017.49
M64s,Virtual Machines,MS Series,M64s,Standard,BYOL,,EU North,5842.1900000000005
M64s,Virtual Machines,MS Series,M64s,Standard,BYOL,,EU West,6816.01
M64s,Virtual Machines,MS Series,M64s,Standard,BYOL,,US East 2,4868.37
M64s,Virtual Machines,MS Series Windows,M64s,Standard,Windows,,US West 2,7017.49
M8ms,Virtual Machines,MS Series Windows,M8ms,Standard,Windows,,EU North,1762.22
M8ms,Virtual Machines,MS Series Windows,M8ms,Standard,Windows,,AP Southeast,2042.54
M8ms,Virtual Machines,MS Series Windows,M8ms,Standard,Windows,,EU West,1986.3300000000002
M8ms,Virtual Machines,MS Series Windows,M8ms,Standard,Windows,,AP East,2553.44875
M8ms,Virtual Machines,MS Series,M8ms,Standard,BYOL,,AP East,2032.95875
M8ms,Virtual Machines,MS Series,M8ms,Standard,BYOL,,US West 2,1121.645
M8ms,Virtual Machines,MS Series Windows,M8ms,Standard,Windows,,US East,1538.037
M8ms,Virtual Machines,MS Series Windows,M8ms,Standard,Windows,,US West 2,1538.037
M8ms,Virtual Machines,MS Series,M8ms,Standard,BYOL,,EU North,1345.9740000000002
M8ms,Virtual Machines,MS Series,M8ms,Standard,BYOL,,US East 2,1121.645
M8ms,Virtual Machines,MS Series,M8ms,Standard,BYOL,,US East,1121.645
M8ms,Virtual Machines,MS Series,M8ms,Standard,BYOL,,AP Southeast,1626.367
M8ms,Virtual Machines,MS Series,M8ms,Standard,BYOL,,EU West,1570.303
M8ms,Virtual Machines,MS Series Windows,M8ms,Standard,Windows,,US East 2,1538.037
NC12,Virtual Machines,NC Promo Series Windows,NC12,Standard,Windows,,US East,981.12
NC12,Virtual Machines,NC Promo Series,NC12,Standard,BYOL,,US West,693.5
NC12,Virtual Machines,NC Promo Series Windows,NC12,Standard,Windows,,AP Southeast,1251.22
NC12,Virtual Machines,NC Promo Series Windows,NC12,Standard,Windows,,EU North,1027.1100000000001
NC12,Virtual Machines,NC Promo Series,NC12,Standard,BYOL,,EU West,751.9
NC12,Virtual Machines,NC Promo Series,NC12,Standard,BYOL,,US West 2,578.1600000000001
NC12,Virtual Machines,NC Promo Series,NC12,Standard,BYOL,,EU North,624.15
NC12,Virtual Machines,NC Promo Series Windows,NC12,Standard,Windows,,EU West,1154.8600000000001
NC12,Virtual Machines,NC Promo Series Windows,NC12,Standard,Windows,,US West,1096.46
NC12,Virtual Machines,NC Promo Series,NC12,Standard,BYOL,,US East,578.1600000000001
NC12,Virtual Machines,NC Promo Series Windows,NC12,Standard,Windows,,US East 2,981.12
NC12,Virtual Machines,NC Promo Series,NC12,Standard,BYOL,,AP Southeast,848.26
NC12,Virtual Machines,NC Promo Series,NC12,Standard,BYOL,,US East 2,578.1600000000001
NC12,Virtual Machines,NC Promo Series Windows,NC12,Standard,Windows,,US West 2,981.12
NC12,Virtual Machines,NC Series,NC12,Standard,BYOL,,US East 2,1314
NC12,Virtual Machines,NC Series Windows,NC12,Standard,Windows,,US East 2,1582.64
NC12,Virtual Machines,NC Series,NC12,Standard,BYOL,,US West 2,1314
NC12,Virtual Machines,NC Series Windows,NC12,Standard,Windows,,US West 2,1582.64
NC12,Virtual Machines,NC Series Windows,NC12,Standard,Windows,,EU North,1687.76
NC12,Virtual Machines,NC Series,NC12,Standard,BYOL,,EU West,1703.0900000000001
NC12,Virtual Machines,NC Series,NC12,Standard,BYOL,,US East,1314
NC12,Virtual Machines,NC Series Windows,NC12,Standard,Windows,,AP Southeast,2272.49
NC12,Virtual Machines,NC Series Windows,NC12,Standard,Windows,,EU West,2025.02
NC12,Virtual Machines,NC Series Windows,NC12,Standard,Windows,,US East,1582.64
NC12,Virtual Machines,NC Series,NC12,Standard,BYOL,,AP Southeast,1928.6599999999999
NC12,Virtual Machines,NC Series,NC12,Standard,BYOL,,EU North,1419.12
NC24,Virtual Machines,NC Series,NC24,Standard,BYOL,,AP Southeast,3856.59
NC24,Virtual Machines,NC Promo Series,NC24,Standard,BYOL,,EU North,1249.03
NC24,Virtual Machines,NC Promo Series,NC24,Standard,BYOL,,US East,1156.3200000000002
NC24,Virtual Machines,NC Promo Series Windows,NC24,Standard,Windows,,AP Southeast,2503.17
NC24,Virtual Machines,NC Promo Series,NC24,Standard,BYOL,,US East 2,1156.3200000000002
NC24,Virtual Machines,NC Promo Series Windows,NC24,Standard,Windows,,US West 2,1962.24
NC24,Virtual Machines,NC Promo Series,NC24,Standard,BYOL,,AP Southeast,1697.2500000000002
NC24,Virtual Machines,NC Promo Series Windows,NC24,Standard,Windows,,US East,1962.24
NC24,Virtual Machines,NC Promo Series Windows,NC24,Standard,Windows,,US West,2193.65
NC24,Virtual Machines,NC Promo Series Windows,NC24,Standard,Windows,,EU West,2308.99
NC24,Virtual Machines,NC Promo Series,NC24,Standard,BYOL,,US West 2,1156.3200000000002
NC24,Virtual Machines,NC Promo Series,NC24,Standard,BYOL,,US West,1387.73
NC24,Virtual Machines,NC Promo Series Windows,NC24,Standard,Windows,,US East 2,1962.24
NC24,Virtual Machines,NC Promo Series Windows,NC24,Standard,Windows,,EU North,2054.95
NC24,Virtual Machines,NC Promo Series,NC24,Standard,BYOL,,EU West,1503.0700000000002
NC24,Virtual Machines,NC Series,NC24,Standard,BYOL,,US East 2,2628
NC24,Virtual Machines,NC Series Windows,NC24,Standard,Windows,,US East 2,3165.28
NC24,Virtual Machines,NC Series,NC24,Standard,BYOL,,US West 2,2628
NC24,Virtual Machines,NC Series Windows,NC24,Standard,Windows,,US West 2,3165.28
NC24,Virtual Machines,NC Series,NC24,Standard,BYOL,,EU West,3406.1800000000003
NC24,Virtual Machines,NC Series Windows,NC24,Standard,Windows,,AP Southeast,4544.98
NC24,Virtual Machines,NC Series,NC24,Standard,BYOL,,EU North,2838.24
NC24,Virtual Machines,NC Series Windows,NC24,Standard,Windows,,EU North,3375.52
NC24,Virtual Machines,NC Series,NC24,Standard,BYOL,,US East,2628
NC24,Virtual Machines,NC Series Windows,NC24,Standard,Windows,,EU West,4050.7700000000004
NC24,Virtual Machines,NC Series Windows,NC24,Standard,Windows,,US East,3165.28
NC24r,Virtual Machines,NC Promo Series,NC24r,Standard,BYOL,,US West,1526.43
NC24r,Virtual Machines,NC Promo Series,NC24r,Standard,BYOL,,US West 2,1271.66
NC24r,Virtual Machines,NC Promo Series Windows,NC24r,Standard,Windows,,EU West,2459.3700000000003
NC24r,Virtual Machines,NC Promo Series Windows,NC24r,Standard,Windows,,EU North,2179.78
NC24r,Virtual Machines,NC Promo Series Windows,NC24r,Standard,Windows,,US East 2,2077.58
NC24r,Virtual Machines,NC Promo Series,NC24r,Standard,BYOL,,US East,1271.66
NC24r,Virtual Machines,NC Promo Series Windows,NC24r,Standard,Windows,,US West,2332.35
NC24r,Virtual Machines,NC Promo Series,NC24r,Standard,BYOL,,AP Southeast,1867.34
NC24r,Virtual Machines,NC Promo Series,NC24r,Standard,BYOL,,EU West,1653.45
NC24r,Virtual Machines,NC Promo Series,NC24r,Standard,BYOL,,EU North,1373.86
NC24r,Virtual Machines,NC Promo Series Windows,NC24r,Standard,Windows,,US West 2,2077.58
NC24r,Virtual Machines,NC Promo Series Windows,NC24r,Standard,Windows,,US East,2077.58
NC24r,Virtual Machines,NC Promo Series Windows,NC24r,Standard,Windows,,AP Southeast,2673.2599999999998
NC24r,Virtual Machines,NC Promo Series,NC24r,Standard,BYOL,,US East 2,1271.66
NC24R,Virtual Machines,NC Series,NC24R,Standard,BYOL,,US East 2,2890.8
NC24R,Virtual Machines,NC Series Windows,NC24R,Standard,Windows,,US East 2,3482.1
NC24R,Virtual Machines,NC Series,NC24R,Standard,BYOL,,US West 2,2890.8
NC24R,Virtual Machines,NC Series Windows,NC24R,Standard,Windows,,US West 2,3482.1
NC24R,Virtual Machines,NC Series Windows,NC24R,Standard,Windows,,EU North,3712.78
NC24R,Virtual Machines,NC Series Windows,NC24R,Standard,Windows,,US East,3482.1
NC24R,Virtual Machines,NC Series,NC24R,Standard,BYOL,,EU West,3746.3599999999997
NC24R,Virtual Machines,NC Series Windows,NC24R,Standard,Windows,,EU West,4455.92
NC24R,Virtual Machines,NC Series,NC24R,Standard,BYOL,,AP Southeast,4243.49
NC24R,Virtual Machines,NC Series Windows,NC24R,Standard,Windows,,AP Southeast,4999.77
NC24R,Virtual Machines,NC Series,NC24R,Standard,BYOL,,EU North,3122.21
NC24R,Virtual Machines,NC Series,NC24R,Standard,BYOL,,US East,2890.8
NC6,Virtual Machines,NC Promo Series,NC6,Standard,BYOL,,US East 2,289.08000000000004
NC6,Virtual Machines,NC Promo Series,NC6,Standard,BYOL,,AP Southeast,424.13
NC6,Virtual Machines,NC Promo Series Windows,NC6,Standard,Windows,,AP Southeast,625.61
NC6,Virtual Machines,NC Promo Series,NC6,Standard,BYOL,,EU North,312.44
NC6,Virtual Machines,NC Promo Series Windows,NC6,Standard,Windows,,US East,490.56
NC6,Virtual Machines,NC Promo Series Windows,NC6,Standard,Windows,,US East 2,490.56
NC6,Virtual Machines,NC Promo Series,NC6,Standard,BYOL,,US East,289.08000000000004
NC6,Virtual Machines,NC Promo Series Windows,NC6,Standard,Windows,,EU West,577.4300000000001
NC6,Virtual Machines,NC Promo Series,NC6,Standard,BYOL,,US West,346.75
NC6,Virtual Machines,NC Promo Series Windows,NC6,Standard,Windows,,EU North,513.92
NC6,Virtual Machines,NC Promo Series,NC6,Standard,BYOL,,US West 2,289.08000000000004
NC6,Virtual Machines,NC Promo Series Windows,NC6,Standard,Windows,,US West,548.23
NC6,Virtual Machines,NC Promo Series Windows,NC6,Standard,Windows,,US West 2,490.56
NC6,Virtual Machines,NC Promo Series,NC6,Standard,BYOL,,EU West,375.95
NC6,Virtual Machines,NC Series Windows,NC6,Standard,Windows,,US East 2,791.32
NC6,Virtual Machines,NC Series,NC6,Standard,BYOL,,US East 2,657
NC6,Virtual Machines,NC Series,NC6,Standard,BYOL,,US West 2,657
NC6,Virtual Machines,NC Series Windows,NC6,Standard,Windows,,US West 2,791.32
NC6,Virtual Machines,NC Series Windows,NC6,Standard,Windows,,AP Southeast,1135.88
NC6,Virtual Machines,NC Series Windows,NC6,Standard,Windows,,US East,791.32
NC6,Virtual Machines,NC Series,NC6,Standard,BYOL,,EU North,709.56
NC6,Virtual Machines,NC Series,NC6,Standard,BYOL,,US East,657
NC6,Virtual Machines,NC Series Windows,NC6,Standard,Windows,,EU West,1012.51
NC6,Virtual Machines,NC Series,NC6,Standard,BYOL,,AP Southeast,964.3299999999999
NC6,Virtual Machines,NC Series,NC6,Standard,BYOL,,EU West,851.18
NC6,Virtual Machines,NC Series Windows,NC6,Standard,Windows,,EU North,843.88
ND12s,Virtual Machines,NDS Series Windows,ND12s,Standard,Windows,,AP Southeast,5226.07
ND12s,Virtual Machines,NDS Series,ND12s,Standard,BYOL,,EU West,3914.9900000000002
ND12s,Virtual Machines,NDS Series Windows,ND12s,Standard,Windows,,US West 2,3639.7799999999997
ND12s,Virtual Machines,NDS Series,ND12s,Standard,BYOL,,US West 2,3022.2
ND12s,Virtual Machines,NDS Series Windows,ND12s,Standard,Windows,,EU West,4657.4
ND12s,Virtual Machines,NDS Series,ND12s,Standard,BYOL,,US East,3022.2
ND12s,Virtual Machines,NDS Series,ND12s,Standard,BYOL,,AP Southeast,4436.21
ND12s,Virtual Machines,NDS Series Windows,ND12s,Standard,Windows,,US East,3639.7799999999997
ND24rs,Virtual Machines,NDS Series,ND24rs,Standard,BYOL,,AP Southeast,9759.369999999999
ND24rs,Virtual Machines,NDS Series,ND24rs,Standard,BYOL,,US West 2,6648.84
ND24rs,Virtual Machines,NDS Series Windows,ND24rs,Standard,Windows,,US West 2,8008.83
ND24rs,Virtual Machines,NDS Series,ND24rs,Standard,BYOL,,US East,6648.84
ND24rs,Virtual Machines,NDS Series Windows,ND24rs,Standard,Windows,,EU West,10248.47
ND24rs,Virtual Machines,NDS Series Windows,ND24rs,Standard,Windows,,US East,8008.83
ND24rs,Virtual Machines,NDS Series,ND24rs,Standard,BYOL,,EU West,8616.92
ND24rs,Virtual Machines,NDS Series Windows,ND24rs,Standard,Windows,,AP Southeast,11499.69
ND24s,Virtual Machines,NDS Series Windows,ND24s,Standard,Windows,,AP Southeast,10452.14
ND24s,Virtual Machines,NDS Series Windows,ND24s,Standard,Windows,,EU West,9314.07
ND24s,Virtual Machines,NDS Series,ND24s,Standard,BYOL,,EU West,7830.71
ND24s,Virtual Machines,NDS Series Windows,ND24s,Standard,Windows,,US West 2,7279.5599999999995
ND24s,Virtual Machines,NDS Series Windows,ND24s,Standard,Windows,,US East,7279.5599999999995
ND24s,Virtual Machines,NDS Series,ND24s,Standard,BYOL,,US West 2,6044.4
ND24s,Virtual Machines,NDS Series,ND24s,Standard,BYOL,,US East,6044.4
ND24s,Virtual Machines,NDS Series,ND24s,Standard,BYOL,,AP Southeast,8871.69
ND6s,Virtual Machines,NDS Series Windows,ND6s,Standard,Windows,,US West 2,1819.8899999999999
